month,duration,pdays,cons.conf.idx,euribor3m,nr.employed
1,175,999,-36.4,4.856,5191.0
3,23,999,-42.7,4.962,5228.1
5,508,999,-49.5,1.043,4963.6
9,212,999,-47.1,1.405,5099.1
4,72,999,-36.1,4.9639999999999995,5228.1
4,61,999,-36.1,4.967,5228.1
4,297,999,-36.1,4.968,5228.1
4,205,999,-36.1,4.9639999999999995,5228.1
4,186,999,-36.1,4.963,5228.1
4,149,999,-36.1,4.963,5228.1
6,545,999,-42.0,4.191,5195.8
1,604,999,-46.2,1.344,5099.1
1,334,999,-36.4,4.86,5191.0
1,101,999,-46.2,1.327,5099.1
1,279,999,-36.4,4.856,5191.0
2,1848,999,-41.8,4.961,5228.1
4,143,999,-36.1,4.963,5228.1
4,253,999,-31.4,0.8690000000000001,5076.2
1,325,999,-46.2,1.281,5099.1
4,158,999,-36.1,4.965,5228.1
2,29,999,-41.8,4.967,5228.1
4,24,999,-36.1,4.962,5228.1
4,603,999,-36.1,4.966,5228.1
2,49,999,-41.8,4.864,5228.1
4,150,999,-36.1,4.9639999999999995,5228.1
3,495,999,-42.7,4.963,5228.1
1,189,999,-36.4,4.8580000000000005,5191.0
1,183,999,-46.2,1.2990000000000002,5099.1
3,251,999,-42.7,4.963,5228.1
3,71,999,-42.7,4.962,5228.1
6,51,999,-42.0,4.021,5195.8
9,519,999,-47.1,1.445,5099.1
1,292,999,-40.0,0.682,5008.7
4,102,999,-36.1,4.965,5228.1
4,142,999,-36.1,4.966,5228.1
4,226,999,-36.1,4.9639999999999995,5228.1
4,73,999,-36.1,4.965,5228.1
6,392,999,-42.0,4.12,5195.8
9,127,999,-47.1,1.41,5099.1
10,137,999,-29.8,0.7879999999999999,5017.5
3,245,999,-42.7,4.963,5228.1
4,154,999,-36.1,4.965,5228.1
6,206,999,-42.0,4.191,5195.8
1,267,999,-36.4,4.857,5191.0
1,247,999,-36.4,4.856,5191.0
9,232,999,-47.1,1.405,5099.1
3,541,999,-42.7,4.957,5228.1
6,91,999,-42.0,4.1530000000000005,5195.8
1,159,999,-36.4,4.857,5191.0
6,170,999,-30.1,0.716,5017.5
6,226,999,-42.0,4.191,5195.8
2,50,999,-41.8,4.864,5228.1
1,536,999,-46.2,1.244,5099.1
2,513,999,-41.8,4.96,5228.1
1,653,999,-46.2,1.2990000000000002,5099.1
9,128,999,-47.1,1.405,5099.1
1,24,999,-36.4,4.856,5191.0
6,147,999,-42.0,4.0760000000000005,5195.8
3,236,999,-33.6,1.0590000000000002,5076.2
1,233,999,-36.4,4.856,5191.0
1,109,999,-36.4,4.857,5191.0
1,522,999,-36.4,4.856,5191.0
4,661,999,-36.1,4.9639999999999995,5228.1
5,237,999,-26.9,0.742,5017.5
1,362,999,-46.2,1.354,5099.1
1,8,999,-46.2,1.244,5099.1
9,51,999,-47.1,1.405,5099.1
2,88,999,-41.8,4.959,5228.1
4,47,999,-31.4,0.838,5076.2
3,195,999,-33.6,0.914,5076.2
6,75,999,-42.0,4.12,5195.8
1,311,999,-36.4,4.856,5191.0
2,553,999,-41.8,4.959,5228.1
1,287,999,-36.4,4.8580000000000005,5191.0
3,459,999,-42.7,4.961,5228.1
1,270,999,-46.2,1.25,5099.1
2,111,999,-41.8,4.967,5228.1
9,657,999,-47.1,1.41,5099.1
1,127,999,-46.2,1.344,5099.1
3,296,999,-42.7,4.962,5228.1
5,130,999,-26.9,0.73,5017.5
9,450,999,-47.1,1.423,5099.1
3,322,999,-42.7,4.962,5228.1
3,165,999,-42.7,4.96,5228.1
1,1581,999,-36.4,4.856,5191.0
1,568,999,-46.2,1.3130000000000002,5099.1
9,284,999,-47.1,1.445,5099.1
1,434,999,-36.4,4.856,5191.0
3,327,999,-42.7,4.961,5228.1
2,125,999,-40.8,1.26,5076.2
4,226,999,-36.1,4.966,5228.1
1,140,999,-36.4,4.857,5191.0
1,414,999,-46.2,1.344,5099.1
8,268,10,-50.0,1.64,5099.1
2,103,999,-41.8,4.959,5228.1
2,374,999,-41.8,4.961,5228.1
1,210,999,-36.4,4.856,5191.0
4,283,999,-31.4,0.825,5076.2
9,125,999,-47.1,1.435,5099.1
1,172,999,-46.2,1.281,5099.1
6,820,999,-42.0,4.12,5195.8
2,400,999,-41.8,4.8660000000000005,5228.1
4,358,999,-36.1,4.965,5228.1
4,149,999,-36.1,4.97,5228.1
2,200,999,-40.8,1.262,5076.2
1,125,999,-36.4,4.857,5191.0
1,314,999,-36.4,4.86,5191.0
5,282,999,-49.5,0.972,4963.6
1,5,999,-36.4,4.857,5191.0
2,106,999,-41.8,4.864,5228.1
1,98,999,-46.2,1.281,5099.1
4,77,999,-36.1,4.963,5228.1
1,500,999,-46.2,1.344,5099.1
1,493,999,-36.4,4.857,5191.0
1,88,999,-46.2,1.3130000000000002,5099.1
4,168,999,-36.1,4.965,5228.1
3,1151,999,-42.7,4.958,5228.1
4,25,999,-36.1,4.962,5228.1
1,193,999,-46.2,1.354,5099.1
3,1426,999,-42.7,4.962,5228.1
4,157,999,-36.1,4.965,5228.1
1,336,999,-36.4,4.8580000000000005,5191.0
2,166,999,-41.8,4.961,5228.1
5,66,999,-26.9,0.754,5017.5
1,113,999,-46.2,1.327,5099.1
6,79,999,-42.0,4.1530000000000005,5195.8
9,166,999,-34.6,0.642,5008.7
1,155,999,-46.2,1.27,5099.1
1,147,999,-46.2,1.291,5099.1
6,980,999,-42.0,4.021,5195.8
1,253,999,-46.2,1.344,5099.1
1,36,999,-36.4,4.8580000000000005,5191.0
4,153,999,-36.1,4.963,5228.1
4,78,999,-36.1,4.967,5228.1
4,260,999,-31.4,0.8690000000000001,5076.2
9,123,9,-47.1,1.41,5099.1
3,268,999,-42.7,4.96,5228.1
1,36,999,-46.2,1.244,5099.1
3,528,999,-42.7,4.957,5228.1
2,59,999,-41.8,4.967,5228.1
6,63,999,-42.0,4.1530000000000005,5195.8
4,305,999,-31.4,0.884,5076.2
5,70,999,-26.9,0.72,5017.5
2,316,999,-41.8,4.967,5228.1
2,235,999,-41.8,4.96,5228.1
2,227,4,-40.8,1.206,5076.2
3,384,999,-42.7,4.958,5228.1
9,662,999,-47.1,1.365,5099.1
2,139,999,-41.8,4.959,5228.1
1,74,999,-46.2,1.344,5099.1
1,212,999,-36.4,4.859,5191.0
1,1281,999,-46.2,1.3130000000000002,5099.1
4,321,999,-36.1,4.966,5228.1
1,34,999,-46.2,1.291,5099.1
2,993,3,-40.8,1.286,5076.2
6,73,999,-42.0,4.12,5195.8
1,145,999,-36.4,4.857,5191.0
3,306,999,-42.7,4.963,5228.1
2,220,999,-41.8,4.864,5228.1
5,68,999,-26.9,0.74,5017.5
1,149,999,-36.4,4.857,5191.0
1,294,999,-36.4,4.859,5191.0
6,208,999,-42.0,4.021,5195.8
6,314,999,-42.0,4.12,5195.8
9,52,999,-47.1,1.405,5099.1
2,163,999,-41.8,4.8660000000000005,5228.1
4,129,999,-36.1,4.966,5228.1
6,235,999,-30.1,0.715,5017.5
1,256,999,-36.4,4.859,5191.0
3,102,999,-42.7,4.961,5228.1
1,1245,999,-36.4,4.859,5191.0
1,43,999,-36.4,4.864,5191.0
7,824,6,-33.0,0.706,5023.5
6,97,999,-42.0,4.1530000000000005,5195.8
6,121,999,-42.0,4.12,5195.8
2,150,999,-41.8,4.865,5228.1
3,1492,999,-42.7,4.962,5228.1
1,56,999,-46.2,1.3130000000000002,5099.1
4,984,999,-36.1,4.963,5228.1
4,287,999,-36.1,4.968,5228.1
3,359,999,-42.7,4.962,5228.1
2,173,999,-41.8,4.864,5228.1
1,158,999,-36.4,4.857,5191.0
1,124,999,-36.4,4.857,5191.0
1,160,999,-36.4,4.856,5191.0
9,558,999,-34.6,0.635,5008.7
1,84,999,-46.2,1.327,5099.1
6,252,999,-42.0,4.0760000000000005,5195.8
1,745,999,-46.2,1.266,5099.1
1,1030,999,-36.4,4.857,5191.0
3,369,999,-42.7,4.961,5228.1
1,673,3,-46.2,1.354,5099.1
1,231,999,-46.2,1.2990000000000002,5099.1
1,143,999,-36.4,4.864,5191.0
3,91,999,-42.7,4.96,5228.1
2,117,999,-41.8,4.864,5228.1
1,103,999,-36.4,4.864,5191.0
1,111,999,-36.4,4.857,5191.0
6,140,999,-42.0,4.0760000000000005,5195.8
1,235,999,-46.2,1.2590000000000001,5099.1
3,217,999,-42.7,4.962,5228.1
3,624,999,-42.7,4.961,5228.1
1,143,999,-36.4,4.859,5191.0
6,61,999,-30.1,0.7140000000000001,5017.5
4,108,999,-36.1,4.9639999999999995,5228.1
6,173,999,-50.8,1.046,4963.6
4,127,999,-36.1,4.965,5228.1
1,87,999,-46.2,1.266,5099.1
3,194,999,-42.7,4.962,5228.1
1,286,999,-36.4,4.86,5191.0
4,68,999,-36.1,4.963,5228.1
1,201,999,-36.4,4.8580000000000005,5191.0
3,496,999,-42.7,4.957,5228.1
1,600,999,-46.2,1.327,5099.1
9,378,999,-47.1,1.405,5099.1
3,65,999,-42.7,4.961,5228.1
1,420,999,-36.4,4.86,5191.0
1,145,999,-36.4,4.864,5191.0
1,210,999,-36.4,4.857,5191.0
6,82,999,-42.0,4.191,5195.8
1,210,999,-46.2,1.266,5099.1
1,217,999,-36.4,4.86,5191.0
1,166,999,-36.4,4.859,5191.0
4,94,999,-31.4,0.825,5076.2
1,55,999,-36.4,4.857,5191.0
1,267,999,-36.4,4.857,5191.0
5,68,999,-26.9,0.722,5017.5
6,90,999,-42.0,4.0760000000000005,5195.8
6,296,6,-42.0,4.1530000000000005,5195.8
9,616,999,-47.1,1.365,5099.1
3,149,999,-42.7,4.961,5228.1
1,263,999,-46.2,1.2990000000000002,5099.1
2,264,999,-41.8,4.864,5228.1
4,252,999,-36.1,4.968,5228.1
1,798,999,-46.2,1.2990000000000002,5099.1
7,208,999,-33.0,0.7140000000000001,5023.5
6,26,999,-42.0,4.0760000000000005,5195.8
6,134,999,-42.0,4.1530000000000005,5195.8
4,59,999,-36.1,4.965,5228.1
6,215,999,-42.0,4.191,5195.8
1,170,999,-36.4,4.864,5191.0
3,281,999,-42.7,4.955,5228.1
2,250,999,-41.8,4.967,5228.1
1,124,999,-46.2,1.354,5099.1
10,268,999,-29.8,0.809,5017.5
2,1210,999,-40.8,1.262,5076.2
9,85,999,-47.1,1.415,5099.1
1,306,999,-46.2,1.344,5099.1
3,476,999,-42.7,4.962,5228.1
4,151,999,-36.1,4.97,5228.1
6,1025,999,-42.0,4.0760000000000005,5195.8
1,901,999,-46.2,1.25,5099.1
2,904,999,-41.8,4.959,5228.1
3,199,999,-42.7,4.96,5228.1
2,235,999,-41.8,4.967,5228.1
6,60,999,-42.0,4.0760000000000005,5195.8
1,121,999,-36.4,4.856,5191.0
1,16,999,-46.2,1.291,5099.1
3,59,999,-42.7,4.958,5228.1
3,163,999,-42.7,4.962,5228.1
1,154,999,-36.4,4.8580000000000005,5191.0
1,518,999,-36.4,4.857,5191.0
5,73,999,-40.4,4.936,5195.8
1,211,999,-36.4,4.857,5191.0
2,394,999,-41.8,4.959,5228.1
3,140,999,-42.7,4.957,5228.1
6,1058,999,-42.0,4.0760000000000005,5195.8
4,87,999,-36.1,4.965,5228.1
1,320,999,-46.2,1.25,5099.1
4,27,999,-38.3,0.8859999999999999,4991.6
6,112,4,-42.0,4.191,5195.8
1,223,3,-46.2,1.2590000000000001,5099.1
1,46,999,-46.2,1.266,5099.1
6,122,999,-42.0,4.1530000000000005,5195.8
1,181,999,-46.2,1.291,5099.1
3,418,999,-42.7,4.962,5228.1
4,505,999,-36.1,4.9639999999999995,5228.1
1,325,999,-46.2,1.244,5099.1
2,181,999,-41.8,4.947,5228.1
4,156,999,-36.1,4.97,5228.1
6,698,999,-42.0,4.12,5195.8
2,209,999,-40.8,1.26,5076.2
4,606,999,-36.1,4.97,5228.1
3,138,999,-42.7,4.957,5228.1
1,263,999,-36.4,4.855,5191.0
1,114,999,-36.4,4.8580000000000005,5191.0
3,246,999,-42.7,4.961,5228.1
1,383,999,-36.4,4.855,5191.0
1,18,999,-36.4,4.855,5191.0
9,210,999,-34.6,0.659,5008.7
4,623,6,-31.4,0.879,5076.2
6,139,999,-42.0,4.2860000000000005,5195.8
3,100,999,-42.7,4.957,5228.1
2,444,999,-41.8,4.864,5228.1
2,176,3,-40.8,1.26,5076.2
4,54,999,-36.1,4.962,5228.1
4,229,999,-36.1,4.968,5228.1
4,1231,999,-36.1,4.9639999999999995,5228.1
1,26,999,-46.2,1.334,5099.1
1,45,999,-36.4,4.8580000000000005,5191.0
2,166,999,-41.8,4.864,5228.1
4,90,999,-36.1,4.963,5228.1
3,155,999,-42.7,4.962,5228.1
1,202,999,-36.4,4.857,5191.0
3,209,999,-42.7,4.958,5228.1
4,130,999,-36.1,4.963,5228.1
1,38,999,-46.2,1.281,5099.1
2,339,999,-41.8,4.8660000000000005,5228.1
9,466,999,-47.1,1.423,5099.1
3,1065,999,-42.7,4.962,5228.1
1,402,999,-36.4,4.857,5191.0
1,31,999,-46.2,1.25,5099.1
1,22,999,-36.4,4.857,5191.0
1,143,999,-46.2,1.2990000000000002,5099.1
1,26,999,-36.4,4.856,5191.0
1,25,999,-46.2,1.281,5099.1
3,22,999,-42.7,4.958,5228.1
4,106,999,-36.1,4.9639999999999995,5228.1
1,152,999,-36.4,4.857,5191.0
1,81,999,-46.2,1.3130000000000002,5099.1
1,92,999,-36.4,4.856,5191.0
2,21,999,-41.8,4.865,5228.1
9,87,999,-47.1,1.405,5099.1
1,98,999,-46.2,1.244,5099.1
2,248,999,-41.8,4.962,5228.1
1,413,999,-46.2,1.327,5099.1
1,272,999,-36.4,4.86,5191.0
6,128,999,-42.0,4.12,5195.8
4,18,999,-36.1,4.9639999999999995,5228.1
4,128,999,-36.1,4.966,5228.1
1,51,999,-36.4,4.86,5191.0
1,206,999,-36.4,4.8580000000000005,5191.0
1,202,999,-46.2,1.2990000000000002,5099.1
1,60,999,-36.4,4.855,5191.0
1,149,999,-36.4,4.857,5191.0
2,96,999,-41.8,4.961,5228.1
2,221,999,-41.8,4.8660000000000005,5228.1
6,110,999,-42.0,4.12,5195.8
2,106,3,-40.8,1.26,5076.2
3,16,999,-42.7,4.963,5228.1
4,104,999,-36.1,4.965,5228.1
4,64,999,-36.1,4.9639999999999995,5228.1
6,237,999,-42.0,4.1530000000000005,5195.8
1,180,999,-46.2,1.354,5099.1
1,93,999,-36.4,4.857,5191.0
2,394,999,-41.8,4.865,5228.1
2,125,999,-41.8,4.961,5228.1
3,356,999,-42.7,4.963,5228.1
2,493,999,-41.8,4.959,5228.1
1,76,999,-46.2,1.2990000000000002,5099.1
2,541,999,-41.8,4.865,5228.1
2,104,999,-41.8,4.96,5228.1
1,172,999,-46.2,1.281,5099.1
2,97,999,-40.8,1.26,5076.2
2,718,999,-41.8,4.961,5228.1
2,68,999,-41.8,4.865,5228.1
6,206,999,-42.0,4.021,5195.8
8,113,999,-34.8,0.635,5008.7
2,95,999,-41.8,4.967,5228.1
2,197,999,-41.8,4.961,5228.1
3,173,999,-42.7,4.963,5228.1
6,415,999,-42.0,4.191,5195.8
1,118,999,-46.2,1.266,5099.1
6,97,999,-42.0,4.021,5195.8
6,221,999,-42.0,4.12,5195.8
2,431,4,-40.8,1.286,5076.2
3,89,999,-42.7,4.96,5228.1
6,25,999,-42.0,4.0760000000000005,5195.8
2,121,999,-41.8,4.865,5228.1
2,114,999,-41.8,4.959,5228.1
3,136,999,-40.3,0.861,4991.6
1,173,999,-36.4,4.8580000000000005,5191.0
1,589,999,-46.2,1.281,5099.1
1,460,999,-36.4,4.857,5191.0
6,288,999,-42.0,4.191,5195.8
1,515,999,-36.4,4.859,5191.0
1,53,999,-46.2,1.281,5099.1
8,110,999,-34.8,0.635,5008.7
3,171,999,-42.7,4.962,5228.1
1,146,999,-46.2,1.25,5099.1
2,237,999,-41.8,4.8660000000000005,5228.1
1,201,999,-46.2,1.281,5099.1
3,127,999,-42.7,4.962,5228.1
9,389,999,-47.1,1.415,5099.1
3,183,999,-42.7,4.955,5228.1
3,347,999,-42.7,4.963,5228.1
1,688,999,-46.2,1.266,5099.1
4,84,999,-36.1,4.968,5228.1
3,123,999,-33.6,1.0070000000000001,5076.2
10,300,5,-37.5,0.8859999999999999,4963.6
3,1150,999,-42.7,4.957,5228.1
1,148,999,-36.4,4.856,5191.0
1,196,999,-46.2,1.344,5099.1
9,320,6,-47.1,1.405,5099.1
1,278,999,-36.4,4.859,5191.0
2,137,999,-41.8,4.958,5228.1
3,93,999,-42.7,4.962,5228.1
9,285,999,-47.1,1.479,5099.1
9,300,999,-47.1,1.423,5099.1
6,221,999,-42.0,4.191,5195.8
4,53,999,-36.1,4.97,5228.1
3,517,999,-42.7,4.962,5228.1
2,274,999,-41.8,4.967,5228.1
6,292,999,-42.0,4.12,5195.8
3,317,999,-42.7,4.957,5228.1
3,166,999,-42.7,4.961,5228.1
3,368,999,-42.7,4.968,5228.1
4,159,999,-31.4,0.879,5076.2
1,178,999,-36.4,4.8580000000000005,5191.0
5,291,999,-49.5,0.977,4963.6
4,73,999,-36.1,4.963,5228.1
2,517,999,-41.8,4.8660000000000005,5228.1
6,115,999,-42.0,4.1530000000000005,5195.8
2,91,999,-41.8,4.864,5228.1
1,51,999,-46.2,1.25,5099.1
4,704,999,-36.1,4.968,5228.1
1,7,999,-46.2,1.2990000000000002,5099.1
2,113,999,-41.8,4.967,5228.1
4,335,999,-36.1,4.963,5228.1
4,100,999,-31.4,0.8690000000000001,5076.2
2,360,999,-41.8,4.865,5228.1
10,205,999,-29.8,0.8029999999999999,5017.5
1,55,999,-36.4,4.86,5191.0
3,775,999,-42.7,4.962,5228.1
3,352,999,-42.7,4.962,5228.1
1,450,999,-46.2,1.291,5099.1
4,270,999,-36.1,4.965,5228.1
1,809,999,-36.4,4.86,5191.0
3,104,999,-40.3,0.8809999999999999,4991.6
4,109,999,-36.1,4.963,5228.1
5,138,999,-26.9,0.7390000000000001,5017.5
6,125,999,-42.0,4.1530000000000005,5195.8
2,28,999,-41.8,4.864,5228.1
2,152,999,-41.8,4.962,5228.1
3,93,999,-42.7,4.963,5228.1
10,543,999,-29.8,0.7659999999999999,5017.5
9,484,999,-47.1,1.4980000000000002,5099.1
9,91,999,-47.1,1.445,5099.1
9,20,999,-47.1,1.405,5099.1
4,790,999,-36.1,4.968,5228.1
1,136,999,-36.4,4.864,5191.0
9,346,999,-47.1,1.405,5099.1
3,99,999,-42.7,4.961,5228.1
1,262,999,-36.4,4.857,5191.0
4,243,999,-36.1,4.963,5228.1
1,132,999,-36.4,4.857,5191.0
4,156,999,-36.1,4.963,5228.1
1,207,999,-46.2,1.281,5099.1
2,12,999,-39.8,0.7609999999999999,4991.6
4,240,999,-36.1,4.97,5228.1
3,167,999,-42.7,4.961,5228.1
1,27,999,-36.4,4.8580000000000005,5191.0
1,64,3,-46.2,1.264,5099.1
1,168,999,-40.0,0.6970000000000001,5008.7
4,219,999,-36.1,4.963,5228.1
3,49,999,-42.7,4.957,5228.1
2,326,999,-41.8,4.967,5228.1
3,53,999,-42.7,4.968,5228.1
6,75,999,-30.1,0.722,5017.5
5,184,999,-49.5,1.043,4963.6
6,242,999,-42.0,4.191,5195.8
1,227,999,-36.4,4.859,5191.0
6,162,999,-42.0,4.12,5195.8
1,294,999,-46.2,1.2990000000000002,5099.1
1,219,999,-36.4,4.864,5191.0
1,317,999,-36.4,4.86,5191.0
1,159,999,-36.4,4.859,5191.0
8,137,999,-50.0,1.757,5099.1
6,120,999,-42.0,4.021,5195.8
1,64,999,-46.2,1.244,5099.1
1,315,999,-46.2,1.281,5099.1
3,64,999,-42.7,4.962,5228.1
3,327,999,-42.7,4.962,5228.1
1,248,999,-36.4,4.859,5191.0
5,116,999,-26.9,0.7390000000000001,5017.5
3,340,999,-42.7,4.961,5228.1
3,46,999,-42.7,4.957,5228.1
3,385,999,-42.7,4.962,5228.1
4,161,999,-36.1,4.968,5228.1
5,114,999,-49.5,0.982,4963.6
1,425,999,-36.4,4.857,5191.0
1,189,999,-36.4,4.857,5191.0
9,322,9,-47.1,1.466,5099.1
4,292,999,-36.1,4.968,5228.1
1,1575,999,-36.4,4.857,5191.0
1,308,999,-36.4,4.855,5191.0
1,208,999,-36.4,4.86,5191.0
4,133,999,-36.1,4.968,5228.1
1,425,999,-46.2,1.281,5099.1
3,289,999,-42.7,4.962,5228.1
2,1137,999,-41.8,4.961,5228.1
9,109,999,-47.1,1.365,5099.1
1,25,999,-36.4,4.856,5191.0
2,76,999,-41.8,4.962,5228.1
4,258,999,-31.4,0.8809999999999999,5076.2
1,92,999,-36.4,4.857,5191.0
2,55,999,-41.8,4.961,5228.1
3,147,999,-42.7,4.962,5228.1
8,93,999,-50.0,1.574,5099.1
4,454,999,-36.1,4.966,5228.1
1,199,999,-36.4,4.864,5191.0
9,211,999,-47.1,1.405,5099.1
2,181,999,-41.8,4.961,5228.1
9,261,999,-47.1,1.365,5099.1
4,320,999,-36.1,4.9639999999999995,5228.1
4,1476,999,-36.1,4.966,5228.1
1,77,999,-36.4,4.859,5191.0
1,136,999,-36.4,4.859,5191.0
1,699,999,-46.2,1.281,5099.1
4,328,999,-31.4,0.8540000000000001,5076.2
1,280,999,-36.4,4.856,5191.0
1,292,999,-46.2,1.266,5099.1
9,538,999,-47.1,1.405,5099.1
3,221,999,-42.7,4.96,5228.1
3,94,999,-42.7,4.963,5228.1
4,252,999,-31.4,0.8490000000000001,5076.2
1,241,999,-36.4,4.855,5191.0
1,225,999,-36.4,4.86,5191.0
6,68,999,-42.0,4.191,5195.8
3,137,999,-42.7,4.963,5228.1
1,141,999,-46.2,1.2990000000000002,5099.1
3,159,999,-42.7,4.962,5228.1
6,309,999,-42.0,4.1530000000000005,5195.8
1,192,999,-46.2,1.291,5099.1
6,165,999,-42.0,4.191,5195.8
1,126,999,-46.2,1.244,5099.1
3,72,999,-33.6,0.9079999999999999,5076.2
9,222,999,-47.1,1.445,5099.1
4,113,999,-36.1,4.963,5228.1
3,68,999,-42.7,4.961,5228.1
3,182,999,-33.6,1.0290000000000001,5076.2
3,130,999,-42.7,4.962,5228.1
3,554,999,-42.7,4.96,5228.1
3,130,999,-42.7,4.962,5228.1
3,101,999,-42.7,4.962,5228.1
3,165,999,-42.7,4.962,5228.1
3,1422,999,-42.7,4.962,5228.1
3,171,999,-42.7,4.958,5228.1
1,104,7,-40.0,0.6679999999999999,5008.7
8,305,999,-50.0,1.7990000000000002,5099.1
3,69,999,-42.7,4.968,5228.1
1,167,999,-36.4,4.857,5191.0
9,161,999,-47.1,1.405,5099.1
1,353,999,-36.4,4.857,5191.0
1,50,999,-36.4,4.857,5191.0
1,45,999,-46.2,1.25,5099.1
6,40,999,-42.0,4.0760000000000005,5195.8
2,210,999,-40.8,1.26,5076.2
3,100,999,-42.7,4.963,5228.1
1,170,999,-46.2,1.244,5099.1
1,142,999,-36.4,4.857,5191.0
1,343,999,-36.4,4.857,5191.0
1,559,999,-36.4,4.857,5191.0
1,214,999,-46.2,1.2990000000000002,5099.1
2,57,999,-40.8,1.268,5076.2
2,127,999,-41.8,4.959,5228.1
6,107,999,-42.0,4.1530000000000005,5195.8
1,148,999,-36.4,4.859,5191.0
3,162,999,-42.7,4.962,5228.1
3,149,999,-42.7,4.968,5228.1
1,165,999,-36.4,4.857,5191.0
3,41,999,-42.7,4.96,5228.1
1,198,999,-36.4,4.8580000000000005,5191.0
3,90,999,-42.7,4.968,5228.1
9,180,999,-47.1,1.405,5099.1
1,283,999,-36.4,4.864,5191.0
3,70,999,-42.7,4.963,5228.1
1,49,999,-46.2,1.25,5099.1
1,101,999,-36.4,4.856,5191.0
2,633,999,-41.8,4.959,5228.1
6,101,999,-42.0,4.021,5195.8
6,325,999,-42.0,4.12,5195.8
6,117,999,-42.0,4.1530000000000005,5195.8
4,49,999,-36.1,4.965,5228.1
1,77,999,-46.2,1.3130000000000002,5099.1
6,213,999,-42.0,4.191,5195.8
3,234,999,-42.7,4.962,5228.1
6,75,999,-42.0,4.1530000000000005,5195.8
1,11,999,-46.2,1.25,5099.1
3,110,999,-42.7,4.96,5228.1
1,841,999,-46.2,1.354,5099.1
3,131,999,-42.7,4.961,5228.1
1,168,999,-46.2,1.2990000000000002,5099.1
4,70,999,-36.1,4.97,5228.1
1,135,999,-46.2,1.281,5099.1
3,582,999,-40.3,0.8220000000000001,4991.6
9,343,999,-47.1,1.405,5099.1
3,203,999,-42.7,4.961,5228.1
5,112,999,-40.4,4.918,5195.8
4,73,999,-36.1,4.9639999999999995,5228.1
4,100,999,-36.1,4.9639999999999995,5228.1
3,117,999,-42.7,4.962,5228.1
2,503,999,-41.8,4.962,5228.1
1,122,999,-36.4,4.86,5191.0
1,17,999,-46.2,1.244,5099.1
3,1467,999,-42.7,4.96,5228.1
3,24,999,-42.7,4.962,5228.1
10,415,999,-37.5,0.882,4963.6
4,158,999,-36.1,4.962,5228.1
1,180,999,-36.4,4.855,5191.0
1,85,999,-46.2,1.281,5099.1
4,294,999,-36.1,4.9639999999999995,5228.1
6,200,4,-42.0,4.191,5195.8
4,329,999,-36.1,4.963,5228.1
1,400,999,-46.2,1.2990000000000002,5099.1
1,36,999,-36.4,4.857,5191.0
1,230,999,-36.4,4.859,5191.0
1,629,999,-36.4,4.857,5191.0
9,337,5,-47.1,1.365,5099.1
1,283,999,-46.2,1.334,5099.1
1,162,999,-36.4,4.855,5191.0
2,34,999,-41.8,4.961,5228.1
3,136,999,-42.7,4.961,5228.1
1,64,999,-36.4,4.857,5191.0
1,319,999,-36.4,4.864,5191.0
1,121,999,-46.2,1.27,5099.1
2,869,999,-41.8,4.8660000000000005,5228.1
1,96,999,-36.4,4.859,5191.0
3,59,999,-42.7,4.963,5228.1
3,176,999,-42.7,4.962,5228.1
4,1141,999,-36.1,4.965,5228.1
3,1140,999,-42.7,4.961,5228.1
4,96,999,-36.1,4.9639999999999995,5228.1
4,618,999,-36.1,4.9639999999999995,5228.1
1,253,999,-36.4,4.857,5191.0
9,316,999,-47.1,1.41,5099.1
2,186,999,-41.8,4.958,5228.1
9,93,999,-47.1,1.479,5099.1
8,809,999,-34.8,0.653,5008.7
6,352,999,-42.0,4.0760000000000005,5195.8
1,123,999,-36.4,4.857,5191.0
6,53,999,-42.0,4.12,5195.8
4,18,999,-36.1,4.9639999999999995,5228.1
3,188,999,-42.7,4.963,5228.1
2,87,999,-41.8,4.96,5228.1
6,244,999,-42.0,4.0760000000000005,5195.8
6,118,999,-42.0,4.191,5195.8
4,328,999,-31.4,0.873,5076.2
6,148,999,-42.0,4.021,5195.8
2,540,999,-41.8,4.961,5228.1
4,115,999,-36.1,4.963,5228.1
4,47,999,-36.1,4.9639999999999995,5228.1
3,73,999,-42.7,4.961,5228.1
1,198,999,-36.4,4.857,5191.0
4,256,999,-36.1,4.968,5228.1
1,239,999,-36.4,4.855,5191.0
1,111,999,-36.4,4.856,5191.0
1,120,999,-36.4,4.859,5191.0
2,92,999,-41.8,4.958,5228.1
2,89,999,-41.8,4.961,5228.1
1,115,999,-46.2,1.244,5099.1
1,9,999,-46.2,1.2990000000000002,5099.1
1,135,999,-46.2,1.281,5099.1
6,107,999,-30.1,0.7140000000000001,5017.5
3,53,999,-42.7,4.959,5228.1
3,396,999,-42.7,4.96,5228.1
3,101,999,-42.7,4.961,5228.1
4,64,999,-31.4,0.8490000000000001,5076.2
2,18,999,-41.8,4.962,5228.1
2,329,999,-41.8,4.864,5228.1
1,608,999,-46.2,1.2990000000000002,5099.1
3,131,999,-42.7,4.962,5228.1
1,353,999,-36.4,4.857,5191.0
3,285,999,-42.7,4.963,5228.1
5,337,999,-49.5,1.008,4963.6
1,234,999,-36.4,4.857,5191.0
3,337,999,-42.7,4.962,5228.1
